EmployeeID,Age,Department,JobRole,EducationField,Education,Gender,MaritalStatus,MonthlyIncome,HourlyRate,DailyRate,MonthlyRate,PercentSalaryHike,StockOptionLevel,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel,DistanceFromHome,OverTime,Over18,StandardHours,EmployeeCount,AttritionRisk,Attrition,AttritionProbability,BurnoutRisk,BurnoutLabel,TenureBand,HireDate,FeedbackText
EMP01403,55,Engineering,Software Engineer,Other,4,Female,Married,21185,80,600,4086,23,0,8,16,16,0,0,13,4,1,3,2,2,2,3,Non-Travel,28,No,Y,80,1,0,No,0.326,0.525,High,15+yr,2007-03-27,Work is interesting but growth paths are unclear.
EMP01404,25,Operations,COO,Psychology,5,Female,Married,8156,98,308,25108,24,3,8,20,20,3,3,7,1,2,4,3,4,4,3,Travel_Rarely,10,No,Y,80,1,0,No,0.248,0.044,Low,15+yr,2003-05-10,Management genuinely cares about employee growth.
EMP01405,57,Finance,CFO,Psychology,5,Male,Single,24845,70,991,12419,23,0,3,26,3,3,3,1,4,2,2,2,4,3,3,Travel_Rarely,25,Yes,Y,80,1,1,Yes,0.626,0.467,Low,1-3yr,2020-10-16,No clear path for career advancement here.
EMP01406,39,Marketing,Growth Manager,Engineering,5,Male,Single,12228,40,462,24539,16,1,0,27,8,8,8,8,2,2,2,2,2,3,3,Travel_Frequently,28,No,Y,80,1,1,Yes,0.755,0.409,Low,7-15yr,2015-11-07,Poor communication from leadership constantly.
EMP01407,36,Product,Principal PM,Other,3,Male,Married,24686,81,528,13602,21,0,9,15,0,0,0,0,4,2,4,4,3,2,3,Travel_Rarely,17,No,Y,80,1,0,No,0.185,0.271,Low,<1yr,2023-07-05,Learning opportunities are abundant here.
EMP01408,34,Operations,Operations Analyst,Finance,5,Female,Single,14920,52,562,13182,15,3,4,34,0,0,0,0,0,2,3,2,3,2,3,Travel_Rarely,15,No,Y,80,1,0,No,0.156,0.239,Low,<1yr,2023-10-24,The role has some good aspects and some challenges.
EMP01409,40,HR,Recruiter,Engineering,2,Female,Divorced,10432,78,458,14835,23,0,7,34,19,11,11,10,2,4,4,4,3,1,4,Travel_Rarely,8,No,Y,80,1,0,No,0.243,0.291,Low,15+yr,2004-04-16,I feel valued and recognized for my contributions.
EMP01410,27,Product,Product Manager,Other,2,Female,Single,15203,67,284,19533,19,2,9,18,18,8,1,13,5,1,4,1,4,2,3,Travel_Rarely,17,No,Y,80,1,0,No,0.227,0.254,Low,15+yr,2005-06-16,Leadership is transparent and communicates well.
EMP01411,33,Engineering,Staff Engineer,Engineering,1,Female,Married,9189,76,507,18446,20,1,3,20,2,2,0,2,4,1,1,2,4,3,3,Travel_Frequently,3,Yes,Y,80,1,1,Yes,0.744,0.485,Low,1-3yr,2021-07-16,Compensation is below market rate for my skills.
EMP01412,58,Engineering,Engineering Manager,Finance,3,Female,Divorced,4142,36,461,5153,14,1,9,32,9,9,2,2,3,2,4,2,4,3,3,Travel_Rarely,4,No,Y,80,1,0,No,0.326,0.035,Low,7-15yr,2014-03-15,Learning opportunities are abundant here.
EMP01413,38,Engineering,Engineering Manager,Other,1,Male,Married,10614,95,996,11200,15,1,9,22,11,11,3,2,2,2,2,2,3,3,3,Travel_Rarely,27,Yes,Y,80,1,1,Yes,0.669,0.463,Low,7-15yr,2012-05-02,Considering leaving due to lack of recognition.
EMP01414,44,Engineering,Software Engineer,Other,2,Male,Married,17253,91,830,24322,14,0,3,5,5,5,5,5,5,2,4,3,4,1,3,Travel_Rarely,8,Yes,Y,80,1,1,Yes,0.465,0.559,High,3-7yr,2018-11-05,Poor communication from leadership constantly.
EMP01415,47,Marketing,Marketing Analyst,Computer Science,2,Female,Married,24224,58,879,12223,24,0,8,31,13,13,8,11,0,4,3,4,1,4,3,Travel_Rarely,13,Yes,Y,80,1,1,Yes,0.615,0.608,High,7-15yr,2010-03-11,Poor communication from leadership constantly.
EMP01416,50,Product,Principal PM,Engineering,4,Male,Single,21013,67,1064,12273,23,0,8,21,9,9,7,2,3,4,3,4,2,4,3,Non-Travel,1,No,Y,80,1,0,No,0.307,0.33,Low,7-15yr,2014-02-17,The role has some good aspects and some challenges.
EMP01417,54,Engineering,Staff Engineer,Engineering,5,Male,Single,24446,62,1474,2751,24,1,6,2,2,0,0,2,2,3,2,3,1,1,3,Non-Travel,28,Yes,Y,80,1,1,Yes,0.679,0.92,High,1-3yr,2021-12-22,Compensation is below market rate for my skills.
EMP01418,48,Engineering,Software Engineer,Marketing,2,Female,Divorced,20146,58,523,26160,18,0,9,34,17,14,6,7,3,2,3,4,1,3,3,Travel_Rarely,18,No,Y,80,1,0,No,0.422,0.279,Low,15+yr,2006-01-24,Workload is manageable most of the time.
EMP01419,46,Sales,Sales Rep,Finance,1,Male,Married,9905,52,1124,10849,23,1,7,15,15,10,9,2,2,3,4,1,4,3,3,Travel_Frequently,11,No,Y,80,1,0,No,0.309,0.01,Low,7-15yr,2008-01-31,Excellent work-life balance and flexible policies.
EMP01420,31,Product,VP Product,Business,1,Female,Married,7889,32,1452,19084,18,0,3,24,0,0,0,0,2,3,2,3,2,1,3,Travel_Rarely,21,No,Y,80,1,0,No,0.426,0.63,High,<1yr,2023-12-28,Management doesn't listen to employee concerns.
EMP01421,44,Sales,Sales Manager,Computer Science,5,Female,Married,7839,74,926,18220,13,1,7,16,14,6,6,0,1,3,3,4,1,1,3,Travel_Frequently,6,No,Y,80,1,0,No,0.447,0.493,Low,7-15yr,2009-06-14,"Management is okay, not exceptional."
EMP01422,42,Marketing,Marketing Analyst,Other,5,Male,Single,6957,37,1460,12348,11,2,5,12,7,7,0,7,4,1,4,1,3,2,3,Non-Travel,16,No,Y,80,1,0,No,0.163,0.296,Low,3-7yr,2016-05-03,Great work environment and collaborative team.
EMP01423,42,Engineering,Engineering Manager,Other,4,Non-binary,Single,3557,58,1177,19924,16,0,2,27,2,2,2,2,2,3,3,4,3,1,3,Travel_Rarely,21,Yes,Y,80,1,0,No,0.401,0.565,High,1-3yr,2021-04-28,"Management is okay, not exceptional."
EMP01424,34,Engineering,DevOps Engineer,Other,3,Male,Married,7621,31,416,21416,12,1,6,10,10,8,8,10,0,2,1,3,3,4,4,Travel_Rarely,29,Yes,Y,80,1,1,Yes,0.827,0.528,High,7-15yr,2013-09-21,No clear path for career advancement here.
EMP01425,58,Customer Success,Senior CSM,Computer Science,1,Male,Married,17932,79,1469,8167,12,2,2,9,8,5,5,2,5,4,3,4,3,1,3,Travel_Frequently,19,No,Y,80,1,0,No,0.315,0.233,Low,7-15yr,2015-05-07,Compensation is competitive but benefits could improve.
EMP01426,54,Customer Success,CS Manager,Other,5,Male,Married,3839,94,647,8364,13,2,6,23,15,5,1,6,4,2,2,1,2,3,3,Travel_Rarely,26,No,Y,80,1,1,Yes,0.624,0.414,Low,7-15yr,2008-04-08,"Too much politics, not enough focus on real work."
EMP01427,45,Engineering,DevOps Engineer,Other,1,Male,Married,12243,49,518,3983,18,3,4,23,20,2,2,10,1,4,4,1,3,3,3,Travel_Rarely,23,Yes,Y,80,1,0,No,0.346,0.326,Low,15+yr,2003-12-31,Management genuinely cares about employee growth.
EMP01428,32,Customer Success,VP Customer Success,Finance,5,Female,Single,12596,81,1193,26890,13,0,3,32,14,9,9,10,4,1,4,1,2,3,3,Non-Travel,28,No,Y,80,1,1,Yes,0.459,0.276,Low,7-15yr,2009-05-26,Feeling completely disengaged and undervalued.
EMP01429,38,Finance,Senior Analyst,Psychology,2,Male,Married,9998,66,236,16629,17,1,2,16,4,4,4,4,4,1,2,4,2,4,3,Travel_Rarely,17,No,Y,80,1,1,Yes,0.572,0.458,Low,3-7yr,2019-05-31,Management doesn't listen to employee concerns.
EMP01430,25,Product,Product Manager,Psychology,1,Male,Single,13129,56,930,18288,20,3,7,34,12,4,4,3,2,2,1,3,2,4,3,Travel_Frequently,18,No,Y,80,1,1,Yes,0.522,0.434,Low,7-15yr,2011-11-22,"Work-life balance is terrible, always on-call."
EMP01431,46,Sales,Sales Manager,Marketing,2,Male,Married,3510,76,1210,13273,24,0,3,5,5,5,5,1,0,1,4,4,2,2,4,Travel_Rarely,11,No,Y,80,1,1,Yes,0.464,0.536,High,3-7yr,2018-12-08,Feeling completely disengaged and undervalued.
EMP01432,51,Marketing,Marketing Analyst,Marketing,1,Female,Single,14596,35,1257,24180,20,2,7,15,15,5,4,6,2,4,2,2,4,1,3,Travel_Frequently,14,No,Y,80,1,0,No,0.376,0.449,Low,7-15yr,2008-03-19,The workload is unsustainable and unrealistic.
EMP01433,30,Marketing,Growth Manager,Other,3,Female,Divorced,15974,89,238,9648,19,0,9,27,6,6,3,2,0,1,3,3,1,2,3,Travel_Frequently,12,No,Y,80,1,0,No,0.381,0.484,Low,3-7yr,2017-07-06,Work is interesting but growth paths are unclear.
EMP01434,42,Finance,Financial Analyst,Finance,4,Male,Single,4137,74,408,9894,23,1,2,31,15,3,0,6,0,3,1,2,4,1,3,Non-Travel,25,No,Y,80,1,0,No,0.38,0.421,Low,7-15yr,2008-10-05,"Too much politics, not enough focus on real work."
EMP01435,41,Engineering,DevOps Engineer,Other,2,Male,Divorced,16700,73,1029,15305,18,2,9,25,6,6,0,6,3,3,2,4,1,1,3,Travel_Rarely,20,No,Y,80,1,1,Yes,0.531,0.666,High,3-7yr,2017-04-10,Considering leaving due to lack of recognition.
EMP01436,40,Engineering,Data Scientist,Marketing,5,Male,Married,24990,47,1055,14925,11,3,8,10,10,2,2,10,2,1,3,3,4,4,3,Travel_Rarely,24,Yes,Y,80,1,1,Yes,0.538,0.319,Low,7-15yr,2013-01-23,Poor communication from leadership constantly.
EMP01437,40,Sales,Senior Sales Rep,Computer Science,3,Male,Divorced,7666,94,1375,20698,17,0,5,24,21,4,0,6,1,2,4,2,3,3,4,Non-Travel,25,No,Y,80,1,0,No,0.292,0.092,Low,15+yr,2002-10-31,Leadership is transparent and communicates well.
EMP01438,33,Finance,Financial Analyst,Computer Science,1,Female,Married,11906,54,1098,26343,17,0,4,30,15,6,6,10,5,3,4,4,2,1,3,Travel_Rarely,7,No,Y,80,1,0,No,0.291,0.47,Low,7-15yr,2008-01-07,Some processes are inefficient but improving.
EMP01439,58,Engineering,Senior Engineer,Business,2,Female,Divorced,24818,56,1422,12327,18,3,4,20,12,10,2,1,4,4,1,3,3,4,3,Travel_Rarely,17,No,Y,80,1,0,No,0.337,0.224,Low,7-15yr,2011-08-07,Considering leaving due to lack of recognition.
EMP01440,38,Finance,CFO,Psychology,1,Male,Single,13478,36,800,20033,20,0,2,2,2,2,2,2,3,2,3,1,3,2,3,Travel_Rarely,5,Yes,Y,80,1,1,Yes,0.461,0.535,High,1-3yr,2021-09-20,Management doesn't listen to employee concerns.
EMP01441,58,Customer Success,VP Customer Success,Finance,1,Male,Married,5654,73,959,26084,15,0,1,11,8,1,1,5,1,1,2,1,3,3,4,Non-Travel,22,Yes,Y,80,1,1,Yes,0.623,0.487,Low,7-15yr,2015-10-08,"Too much politics, not enough focus on real work."
EMP01442,60,Engineering,DevOps Engineer,Engineering,1,Male,Divorced,3990,58,1302,13411,20,0,5,24,11,0,0,9,5,2,4,1,4,2,4,Travel_Frequently,14,Yes,Y,80,1,1,Yes,0.592,0.546,High,7-15yr,2012-10-01,"Too much politics, not enough focus on real work."
EMP01443,49,Finance,Senior Analyst,Psychology,4,Female,Single,5160,73,633,8900,19,2,0,16,12,4,4,3,5,2,2,2,3,2,3,Travel_Rarely,27,Yes,Y,80,1,1,Yes,0.604,0.736,High,7-15yr,2011-03-25,Feeling completely disengaged and undervalued.
EMP01444,56,Sales,Account Executive,Engineering,4,Male,Single,23841,65,1041,18137,19,2,6,18,8,4,3,8,2,2,2,2,2,4,3,Travel_Rarely,24,No,Y,80,1,1,Yes,0.606,0.414,Low,7-15yr,2015-02-19,Considering leaving due to lack of recognition.
EMP01445,39,Product,Principal PM,Business,5,Non-binary,Married,18136,48,231,5800,18,1,4,1,1,1,1,1,0,2,2,4,2,3,3,Travel_Rarely,26,No,Y,80,1,1,Yes,0.61,0.405,Low,<1yr,2022-12-30,No clear path for career advancement here.
EMP01446,35,Engineering,Staff Engineer,Business,2,Female,Divorced,13336,35,1310,4478,16,0,3,16,6,6,6,6,2,1,1,1,1,1,4,Non-Travel,13,Yes,Y,80,1,1,Yes,0.918,0.94,High,3-7yr,2017-06-09,"Work-life balance is terrible, always on-call."
EMP01447,56,Finance,CFO,Other,3,Male,Married,17269,54,592,11967,16,1,8,29,0,0,0,0,5,1,2,2,4,2,3,Travel_Rarely,24,No,Y,80,1,0,No,0.376,0.356,Low,<1yr,2023-09-22,Considering leaving due to lack of recognition.
EMP01448,28,Operations,COO,Marketing,3,Female,Married,19206,60,1467,12158,11,2,9,9,3,2,1,3,2,3,1,1,2,1,3,Travel_Rarely,29,Yes,Y,80,1,1,Yes,0.744,0.969,High,1-3yr,2020-01-20,Considering leaving due to lack of recognition.
EMP01449,34,Customer Success,CS Manager,Business,3,Female,Single,5063,38,1455,9054,23,0,0,34,3,0,0,2,3,3,1,4,2,3,4,Travel_Rarely,12,No,Y,80,1,0,No,0.377,0.476,Low,1-3yr,2020-07-09,Management doesn't listen to employee concerns.
EMP01450,39,Finance,Financial Analyst,Business,1,Female,Single,13795,66,1109,8059,16,1,3,32,15,14,10,1,1,4,3,3,4,4,3,Non-Travel,14,No,Y,80,1,0,No,0.242,0.085,Low,7-15yr,2008-03-07,Work is interesting but growth paths are unclear.
EMP01451,58,Marketing,Growth Manager,Engineering,4,Male,Married,21361,56,391,11959,24,0,2,0,0,0,0,0,5,4,4,2,3,4,3,Travel_Rarely,25,No,Y,80,1,0,No,0.151,0.074,Low,<1yr,2023-06-17,Management genuinely cares about employee growth.
EMP01452,34,HR,HR Coordinator,Marketing,2,Male,Single,11567,42,469,14007,14,0,5,17,17,3,3,5,3,3,2,2,2,4,3,Travel_Rarely,9,Yes,Y,80,1,1,Yes,0.614,0.792,High,15+yr,2006-12-29,"Too much politics, not enough focus on real work."
EMP01453,57,Product,Principal PM,Business,1,Female,Married,11933,70,937,10433,14,3,4,3,3,3,3,3,1,3,3,3,3,1,3,Travel_Rarely,4,No,Y,80,1,0,No,0.028,0.275,Low,1-3yr,2020-05-02,The role has some good aspects and some challenges.
EMP01454,52,HR,HR Coordinator,Psychology,4,Female,Divorced,22051,95,276,8209,24,1,6,26,5,1,1,5,3,2,3,2,2,1,3,Travel_Rarely,22,Yes,Y,80,1,1,Yes,0.65,0.844,High,3-7yr,2018-03-16,Compensation is below market rate for my skills.
EMP01455,23,Engineering,DevOps Engineer,Business,4,Female,Single,18619,53,934,9115,12,2,0,24,22,13,4,3,4,3,3,4,1,3,3,Travel_Rarely,19,Yes,Y,80,1,1,Yes,0.472,0.569,High,15+yr,2001-02-14,"Work-life balance is terrible, always on-call."
EMP01456,37,Product,VP Product,Marketing,2,Female,Married,7919,73,1083,15068,23,1,4,27,2,2,0,2,0,4,3,2,3,1,3,Non-Travel,1,Yes,Y,80,1,0,No,0.36,0.55,High,1-3yr,2021-07-08,The role has some good aspects and some challenges.
EMP01457,30,Finance,Finance Manager,Other,2,Female,Single,14741,89,1390,20640,21,1,1,21,21,5,5,7,0,3,3,2,2,4,3,Travel_Rarely,29,No,Y,80,1,0,No,0.342,0.349,Low,15+yr,2002-10-17,Workload is manageable most of the time.
EMP01458,30,Finance,Finance Manager,Finance,2,Female,Married,11798,38,483,5368,24,1,1,24,7,7,7,7,0,2,2,3,4,2,3,Travel_Rarely,13,Yes,Y,80,1,1,Yes,0.749,0.718,High,3-7yr,2016-09-13,"Too much politics, not enough focus on real work."
EMP01459,59,Engineering,Data Scientist,Marketing,1,Male,Single,19927,31,1312,25771,14,3,1,16,16,2,1,0,4,4,3,4,4,2,4,Non-Travel,6,No,Y,80,1,0,No,0.027,0.288,Low,15+yr,2007-01-12,Work is interesting but growth paths are unclear.
EMP01460,32,Finance,Senior Analyst,Engineering,5,Female,Married,17566,85,743,18128,15,0,8,11,11,11,2,5,5,1,4,1,4,2,3,Non-Travel,1,No,Y,80,1,0,No,0.182,0.203,Low,7-15yr,2012-12-14,Management genuinely cares about employee growth.
EMP01461,43,Sales,Account Executive,Finance,2,Female,Single,3883,59,848,26942,23,2,9,15,15,0,0,5,5,3,1,1,2,4,3,Travel_Rarely,25,Yes,Y,80,1,1,Yes,0.874,0.787,High,7-15yr,2008-12-02,The workload is unsustainable and unrealistic.
EMP01462,54,Finance,Financial Analyst,Psychology,5,Female,Married,24182,51,1379,4827,22,3,2,15,15,11,11,2,4,1,1,3,3,1,3,Non-Travel,27,Yes,Y,80,1,1,Yes,0.794,0.72,High,7-15yr,2008-04-25,Poor communication from leadership constantly.
EMP01463,57,Engineering,DevOps Engineer,Computer Science,1,Female,Married,12415,42,449,17990,15,2,3,16,11,10,4,8,0,4,4,4,1,2,3,Travel_Rarely,22,No,Y,80,1,0,No,0.207,0.467,Low,7-15yr,2012-12-08,Some processes are inefficient but improving.
EMP01464,44,Finance,Senior Analyst,Marketing,5,Male,Single,14085,45,294,4487,15,3,4,30,24,2,2,11,0,3,2,3,1,1,4,Travel_Rarely,17,No,Y,80,1,1,Yes,0.498,0.603,High,15+yr,1999-12-31,Considering leaving due to lack of recognition.
EMP01465,55,Customer Success,CS Manager,Other,3,Female,Married,18008,74,216,21987,14,0,3,14,14,7,7,11,1,1,1,3,2,1,3,Travel_Rarely,27,No,Y,80,1,1,Yes,0.624,0.626,High,7-15yr,2009-12-18,No clear path for career advancement here.
EMP01466,30,Engineering,Staff Engineer,Engineering,5,Female,Single,21452,94,316,21905,11,2,3,12,0,0,0,0,1,3,4,1,2,4,3,Travel_Frequently,29,No,Y,80,1,0,No,0.378,0.342,Low,<1yr,2023-05-14,"Management is okay, not exceptional."
EMP01467,45,Customer Success,VP Customer Success,Psychology,2,Male,Married,11120,40,1182,15347,24,1,4,26,22,2,2,14,2,1,4,4,2,1,4,Travel_Rarely,3,No,Y,80,1,0,No,0.33,0.517,High,15+yr,2001-03-06,Some processes are inefficient but improving.
EMP01468,29,Sales,Senior Sales Rep,Finance,1,Male,Single,10820,99,532,22901,20,3,9,20,11,11,0,0,3,1,3,4,3,1,3,Travel_Rarely,17,Yes,Y,80,1,0,No,0.394,0.592,High,7-15yr,2012-06-27,Some processes are inefficient but improving.
EMP01469,28,Product,Product Manager,Psychology,2,Male,Married,14901,49,1303,18277,18,2,8,1,1,1,1,1,1,4,1,3,4,4,3,Travel_Rarely,2,No,Y,80,1,0,No,0.227,0.195,Low,<1yr,2022-08-05,No clear path for career advancement here.
EMP01470,57,Operations,Supply Chain Analyst,Marketing,3,Male,Single,21170,92,845,3643,13,0,8,7,7,3,3,7,1,3,3,1,3,3,4,Travel_Frequently,22,No,Y,80,1,0,No,0.147,0.094,Low,3-7yr,2016-07-31,Some processes are inefficient but improving.
EMP01471,39,HR,HR Director,Business,2,Male,Married,19259,41,1426,19596,12,2,5,6,2,2,2,2,1,1,2,4,3,2,3,Non-Travel,7,No,Y,80,1,0,No,0.429,0.396,Low,1-3yr,2021-11-16,The workload is unsustainable and unrealistic.
EMP01472,24,Operations,Supply Chain Analyst,Other,2,Male,Single,12649,91,315,25729,19,3,2,9,9,9,3,9,1,3,1,3,2,2,3,Travel_Frequently,1,No,Y,80,1,1,Yes,0.551,0.62,High,7-15yr,2014-02-26,No clear path for career advancement here.
EMP01473,49,Product,Senior PM,Marketing,2,Female,Married,11269,71,1162,23087,17,0,5,3,3,3,3,2,4,3,1,2,1,1,3,Travel_Frequently,26,No,Y,80,1,1,Yes,0.54,0.615,High,1-3yr,2020-08-16,The workload is unsustainable and unrealistic.
EMP01474,27,Sales,VP Sales,Computer Science,4,Female,Single,14805,98,1443,23818,19,1,9,34,2,1,1,2,2,2,4,1,3,3,4,Travel_Rarely,21,No,Y,80,1,0,No,0.166,0.099,Low,1-3yr,2021-08-13,Management genuinely cares about employee growth.
EMP01475,42,Sales,Sales Rep,Marketing,3,Female,Divorced,20692,87,1476,2019,23,3,3,2,2,2,2,2,1,4,1,4,1,4,3,Travel_Rarely,22,No,Y,80,1,1,Yes,0.533,0.433,Low,1-3yr,2021-02-01,Feeling completely disengaged and undervalued.
EMP01476,49,Finance,CFO,Finance,2,Female,Divorced,13379,34,1392,2675,12,3,2,17,17,10,8,10,5,3,2,4,2,1,3,Travel_Frequently,15,No,Y,80,1,1,Yes,0.593,0.616,High,15+yr,2006-12-23,"Work-life balance is terrible, always on-call."
EMP01477,61,Operations,Supply Chain Analyst,Finance,2,Male,Single,11744,56,1046,22861,19,0,5,23,12,11,0,3,3,3,2,4,3,4,4,Travel_Rarely,4,Yes,Y,80,1,1,Yes,0.516,0.451,Low,7-15yr,2011-01-14,No clear path for career advancement here.
EMP01478,22,Operations,Operations Analyst,Marketing,2,Male,Married,16285,57,515,18992,20,3,5,31,9,8,8,5,1,3,1,1,4,2,3,Travel_Rarely,6,Yes,Y,80,1,1,Yes,0.611,0.679,High,7-15yr,2014-04-20,No clear path for career advancement here.
EMP01479,57,Operations,Supply Chain Analyst,Finance,1,Female,Single,11473,55,1009,24670,19,2,1,33,16,3,3,7,4,4,4,3,4,4,3,Travel_Rarely,21,Yes,Y,80,1,0,No,0.355,0.389,Low,15+yr,2007-05-15,Excellent work-life balance and flexible policies.
EMP01480,42,Sales,Account Executive,Business,4,Male,Married,13679,78,571,18445,21,1,8,1,1,1,1,1,5,4,2,2,3,2,3,Travel_Rarely,13,No,Y,80,1,0,No,0.279,0.403,Low,<1yr,2022-12-26,Feeling completely disengaged and undervalued.
EMP01481,56,Operations,Operations Manager,Psychology,1,Non-binary,Married,17605,50,959,11457,19,2,7,1,1,0,0,1,0,3,3,4,4,4,3,Non-Travel,29,No,Y,80,1,0,No,0.141,0.063,Low,<1yr,2022-11-24,"Management is okay, not exceptional."
EMP01482,34,Engineering,Senior Engineer,Marketing,4,Female,Married,13985,30,1076,3154,20,0,5,9,9,0,0,9,0,4,2,1,3,4,3,Travel_Rarely,27,No,Y,80,1,0,No,0.32,0.242,Low,7-15yr,2014-07-03,Excessive overtime is burning me out completely.
EMP01483,31,Marketing,Growth Manager,Other,2,Female,Married,15391,87,1176,11820,23,3,0,22,5,0,0,5,2,2,1,4,4,3,4,Travel_Rarely,23,No,Y,80,1,1,Yes,0.484,0.201,Low,3-7yr,2018-09-10,"Too much politics, not enough focus on real work."
EMP01484,31,Engineering,Engineering Manager,Business,3,Non-binary,Single,7861,84,355,11818,20,1,1,14,13,13,6,8,0,4,3,3,2,4,3,Travel_Frequently,13,No,Y,80,1,0,No,0.368,0.334,Low,7-15yr,2010-09-17,The role has some good aspects and some challenges.
EMP01485,34,Sales,Senior Sales Rep,Psychology,5,Male,Married,22160,55,813,5716,14,0,3,11,9,4,4,7,1,2,1,2,4,1,3,Travel_Rarely,20,Yes,Y,80,1,1,Yes,0.687,0.682,High,7-15yr,2014-10-31,Feeling completely disengaged and undervalued.
EMP01486,58,Sales,Senior Sales Rep,Other,5,Male,Single,4596,54,1236,7242,20,2,6,16,16,5,5,9,4,2,1,4,4,3,3,Travel_Frequently,1,No,Y,80,1,1,Yes,0.595,0.248,Low,15+yr,2007-05-20,No clear path for career advancement here.
EMP01487,59,Sales,Senior Sales Rep,Other,2,Female,Married,19863,62,707,23943,13,3,8,17,15,11,6,9,2,2,1,1,2,1,3,Travel_Rarely,2,No,Y,80,1,1,Yes,0.663,0.608,High,7-15yr,2008-03-30,Compensation is below market rate for my skills.
EMP01488,45,Finance,Senior Analyst,Other,1,Male,Married,22696,98,664,7022,16,3,9,13,13,5,5,5,5,1,4,3,2,4,3,Travel_Rarely,6,Yes,Y,80,1,1,Yes,0.615,0.622,High,7-15yr,2010-12-05,Poor communication from leadership constantly.
EMP01489,23,Sales,Sales Rep,Psychology,3,Female,Married,13155,35,982,24869,13,0,4,16,12,5,5,6,1,4,4,2,4,4,3,Non-Travel,29,No,Y,80,1,0,No,0.178,0.066,Low,7-15yr,2011-10-11,Leadership is transparent and communicates well.
EMP01490,43,Sales,Account Executive,Business,4,Male,Single,10919,52,1003,19826,21,2,9,14,9,8,7,7,0,3,2,1,1,3,3,Travel_Rarely,26,Yes,Y,80,1,1,Yes,0.87,0.719,High,7-15yr,2014-08-19,The workload is unsustainable and unrealistic.
EMP01491,38,Engineering,Software Engineer,Other,2,Female,Single,13334,59,419,3653,19,3,1,11,5,0,0,1,3,2,1,4,1,2,4,Travel_Frequently,29,No,Y,80,1,1,Yes,0.597,0.639,High,3-7yr,2018-10-18,Feeling completely disengaged and undervalued.
EMP01492,57,Sales,VP Sales,Other,3,Female,Single,23282,83,214,4502,13,2,0,15,9,9,1,4,1,3,3,1,3,3,3,Non-Travel,11,Yes,Y,80,1,0,No,0.344,0.331,Low,7-15yr,2014-08-20,Some processes are inefficient but improving.
EMP01493,35,Engineering,DevOps Engineer,Engineering,3,Female,Single,17628,40,316,21653,12,1,9,31,4,4,4,4,3,2,3,2,4,2,3,Travel_Frequently,18,Yes,Y,80,1,1,Yes,0.566,0.509,High,3-7yr,2019-09-03,Feeling completely disengaged and undervalued.
EMP01494,31,Engineering,Data Scientist,Marketing,4,Male,Single,5072,60,530,18665,18,3,0,22,5,5,5,5,5,3,3,3,3,2,3,Travel_Rarely,13,No,Y,80,1,0,No,0.178,0.258,Low,3-7yr,2018-04-14,Some processes are inefficient but improving.
EMP01495,56,HR,HR Coordinator,Psychology,3,Male,Married,12487,35,255,16086,16,1,4,33,6,6,3,6,3,1,4,3,2,4,3,Non-Travel,21,No,Y,80,1,0,No,0.328,0.349,Low,3-7yr,2017-09-28,Work is interesting but growth paths are unclear.
EMP01496,46,Finance,Finance Manager,Psychology,1,Female,Divorced,8624,40,1355,5403,18,3,6,33,10,7,7,4,5,2,4,4,4,1,4,Non-Travel,12,No,Y,80,1,0,No,0.248,0.256,Low,7-15yr,2013-12-16,Strong company culture and amazing colleagues.
EMP01497,24,HR,HR Business Partner,Finance,1,Male,Married,3938,41,1449,3235,23,0,8,15,15,11,6,2,2,1,1,4,2,3,3,Travel_Rarely,20,No,Y,80,1,1,Yes,0.804,0.455,Low,7-15yr,2008-03-25,Feeling completely disengaged and undervalued.
EMP01498,59,Marketing,Marketing Director,Psychology,1,Female,Married,11176,95,507,23144,17,3,8,33,24,14,3,14,4,1,3,4,4,3,3,Travel_Rarely,7,No,Y,80,1,0,No,0.153,0.004,Low,15+yr,1999-12-30,Some processes are inefficient but improving.
EMP01499,38,Sales,Senior Sales Rep,Business,3,Female,Single,3761,82,421,15149,13,3,7,6,6,6,6,5,0,4,3,4,4,4,3,Travel_Rarely,20,Yes,Y,80,1,1,Yes,0.589,0.314,Low,3-7yr,2017-10-12,No clear path for career advancement here.
EMP01500,33,Product,Senior PM,Psychology,1,Female,Divorced,15941,65,1396,16396,18,2,0,32,11,2,2,4,0,3,4,2,2,4,3,Travel_Rarely,7,Yes,Y,80,1,1,Yes,0.517,0.601,High,7-15yr,2012-11-18,Management doesn't listen to employee concerns.
